index,product_category_name_english,review_score
11631,health_beauty,5
11418,health_beauty,5
78281,health_beauty,5
51922,health_beauty,5
5078,health_beauty,5
57734,health_beauty,5
51923,health_beauty,5
107272,health_beauty,3
85477,health_beauty,5
31401,health_beauty,5
73587,health_beauty,5
108629,health_beauty,5
28948,health_beauty,5
11376,health_beauty,5
36896,health_beauty,5
102897,health_beauty,5
113748,health_beauty,5
27230,health_beauty,5
32554,health_beauty,5
101992,health_beauty,1
54084,health_beauty,5
35110,health_beauty,5
113756,health_beauty,5
52014,diapers_and_hygiene,4
44780,diapers_and_hygiene,5
13255,diapers_and_hygiene,4
43489,health_beauty,4
98977,health_beauty,1
3149,health_beauty,1
55870,health_beauty,5
98138,health_beauty,5
71109,health_beauty,5
105609,health_beauty,1
3565,health_beauty,4
18966,health_beauty,5
18967,health_beauty,5
37503,health_beauty,5
95460,health_beauty,5
17556,health_beauty,5
75945,health_beauty,5
47971,health_beauty,5
25644,health_beauty,4
38662,health_beauty,5
103590,health_beauty,5
73812,health_beauty,5
70589,health_beauty,5
96052,health_beauty,3
58006,health_beauty,4
30609,health_beauty,5
2079,health_beauty,5
92852,health_beauty,5
6422,health_beauty,5
104173,health_beauty,3
86401,health_beauty,5
77419,health_beauty,3
90438,health_beauty,5
55306,health_beauty,5
4421,health_beauty,5
94508,health_beauty,5
16261,health_beauty,5
112293,health_beauty,1
59217,health_beauty,5
95291,health_beauty,5
35948,health_beauty,5
35660,health_beauty,5
83403,health_beauty,5
92495,health_beauty,5
76842,health_beauty,5
53212,health_beauty,1
17316,health_beauty,4
11720,health_beauty,5
24999,health_beauty,5
77257,health_beauty,5
56700,health_beauty,5
93528,health_beauty,1
110131,health_beauty,5
84077,health_beauty,4
92013,health_beauty,3
51947,health_beauty,4
1729,health_beauty,3
2201,health_beauty,5
87055,health_beauty,5
33782,health_beauty,5
33390,health_beauty,4
67343,health_beauty,5
79965,health_beauty,1
79966,health_beauty,1
60171,health_beauty,5
50393,health_beauty,5
75208,health_beauty,5
73526,health_beauty,5
114034,health_beauty,5
45253,health_beauty,5
61306,health_beauty,5
62032,health_beauty,5
60299,health_beauty,4
1193,health_beauty,4
61624,health_beauty,5
30698,health_beauty,5
12011,health_beauty,1
74419,health_beauty,5
23239,health_beauty,5
112153,health_beauty,5
88197,health_beauty,5
113013,health_beauty,4
65105,health_beauty,5
60284,health_beauty,5
107484,health_beauty,3
64284,health_beauty,5
84794,health_beauty,4
11169,health_beauty,1
21414,health_beauty,5
33375,health_beauty,1
107729,health_beauty,1
70197,health_beauty,1
54437,health_beauty,5
108002,health_beauty,5
78279,health_beauty,4
100479,health_beauty,5
91907,health_beauty,4
38131,health_beauty,5
51072,health_beauty,4
35640,health_beauty,5
46376,health_beauty,4
80576,health_beauty,4
80881,health_beauty,2
63147,health_beauty,1
15448,health_beauty,5
39198,health_beauty,5
100700,health_beauty,5
36862,health_beauty,5
68628,health_beauty,1
33587,health_beauty,5
56551,health_beauty,5
5022,health_beauty,5
20774,health_beauty,4
26505,health_beauty,5
31795,health_beauty,5
98210,health_beauty,2
53850,health_beauty,5
82984,health_beauty,5
10681,health_beauty,5
12541,health_beauty,5
39150,health_beauty,5
87005,health_beauty,5
80523,health_beauty,3
76895,health_beauty,4
25080,health_beauty,3
85534,health_beauty,5
15189,health_beauty,3
15190,health_beauty,3
72138,health_beauty,3
986,health_beauty,4
77697,health_beauty,4
6662,health_beauty,1
9392,health_beauty,1
56602,health_beauty,1
75916,health_beauty,1
58942,health_beauty,5
58943,health_beauty,5
17605,health_beauty,1
48008,health_beauty,1
70613,health_beauty,4
45912,health_beauty,3
100797,health_beauty,5
106202,health_beauty,3
59537,health_beauty,1
96164,health_beauty,1
71201,health_beauty,1
59799,health_beauty,5
50171,health_beauty,4
78254,health_beauty,5
81314,health_beauty,5
58901,health_beauty,5
48200,health_beauty,5
76178,health_beauty,5
87202,health_beauty,5
19263,health_beauty,5
37655,health_beauty,5
8731,health_beauty,5
98954,health_beauty,5
98955,health_beauty,5
25022,health_beauty,1
11708,health_beauty,5
12474,health_beauty,5
100826,health_beauty,5
64713,health_beauty,5
67516,health_beauty,4
45886,health_beauty,4
100289,health_beauty,5
86085,health_beauty,5
4897,health_beauty,5
92197,health_beauty,5
70155,health_beauty,5
99641,health_beauty,5
327,health_beauty,5
15665,health_beauty,4
9967,health_beauty,5
10400,health_beauty,5
33777,health_beauty,5
46919,health_beauty,5
98316,health_beauty,5
85227,health_beauty,4
4123,health_beauty,4
15016,health_beauty,5
4035,health_beauty,5
69821,health_beauty,1
33645,health_beauty,1
2877,health_beauty,1
104829,health_beauty,1
110232,health_beauty,4
14000,health_beauty,1
48984,health_beauty,1
106189,health_beauty,1
42655,health_beauty,5
2301,health_beauty,5
31158,health_beauty,5
82182,health_beauty,4
4989,health_beauty,3
12513,health_beauty,1
40388,health_beauty,1
73011,health_beauty,2
76487,health_beauty,5
6193,health_beauty,5
7120,health_beauty,5
90319,health_beauty,4
80573,health_beauty,1
41292,health_beauty,4
42650,health_beauty,5
2998,health_beauty,5
41593,health_beauty,3
43587,health_beauty,4
50295,health_beauty,4
95920,health_beauty,5
97664,health_beauty,5
112843,health_beauty,4
102720,health_beauty,5
102721,health_beauty,5
105064,health_beauty,5
112486,health_beauty,5
4567,health_beauty,5
18692,health_beauty,5
24947,health_beauty,3
67402,health_beauty,5
54243,health_beauty,5
103917,health_beauty,5
111546,health_beauty,5
73446,health_beauty,5
111331,health_beauty,5
3434,health_beauty,5
101775,diapers_and_hygiene,1
101776,diapers_and_hygiene,1
101777,diapers_and_hygiene,1
101778,diapers_and_hygiene,1
101779,diapers_and_hygiene,1
7216,diapers_and_hygiene,3
7217,diapers_and_hygiene,3
7218,diapers_and_hygiene,3
7219,diapers_and_hygiene,3
36885,diapers_and_hygiene,3
36886,diapers_and_hygiene,3
36887,diapers_and_hygiene,3
36888,diapers_and_hygiene,3
36889,diapers_and_hygiene,3
112747,health_beauty,5
79211,health_beauty,2
48101,health_beauty,5
133,health_beauty,5
35671,health_beauty,5
104026,health_beauty,5
91990,health_beauty,5
100629,health_beauty,5
111938,health_beauty,5
31524,health_beauty,4
32732,health_beauty,5
90656,health_beauty,5
50746,health_beauty,5
57816,health_beauty,4
23562,health_beauty,5
23563,health_beauty,5
23564,health_beauty,5
15162,health_beauty,5
102463,health_beauty,5
107041,health_beauty,5
26400,health_beauty,5
38966,health_beauty,1
50331,health_beauty,5
38498,health_beauty,5
89296,health_beauty,5
57035,health_beauty,5
17896,health_beauty,4
13741,health_beauty,5
10358,health_beauty,5
23097,health_beauty,5
38112,health_beauty,5
6084,health_beauty,5
82815,health_beauty,5
66494,health_beauty,5
66495,health_beauty,5
78426,health_beauty,2
104186,health_beauty,5
13872,health_beauty,5
31394,health_beauty,5
81443,health_beauty,5
27313,health_beauty,3
102417,health_beauty,5
79411,health_beauty,3
27804,health_beauty,4
97558,health_beauty,5
78805,health_beauty,5
78806,health_beauty,5
76585,health_beauty,5
48274,health_beauty,5
99135,health_beauty,5
29917,health_beauty,5
47521,health_beauty,5
82889,health_beauty,4
25879,health_beauty,4
73409,health_beauty,5
53391,health_beauty,3
95892,health_beauty,4
44477,health_beauty,4
107586,health_beauty,4
26213,health_beauty,5
58065,health_beauty,5
42379,health_beauty,5
42380,health_beauty,5
49638,health_beauty,1
49639,health_beauty,1
49640,health_beauty,1
49641,health_beauty,1
49642,health_beauty,1
49643,health_beauty,1
71248,health_beauty,2
91302,health_beauty,5
9119,health_beauty,2
44740,health_beauty,5
44741,health_beauty,5
37799,health_beauty,5
37800,health_beauty,5
72624,health_beauty,5
44135,health_beauty,1
103623,health_beauty,4
31531,health_beauty,5
97870,health_beauty,5
82107,health_beauty,5
79614,health_beauty,5
103393,health_beauty,4
101158,health_beauty,3
51852,health_beauty,4
104828,health_beauty,4
83623,health_beauty,1
93684,health_beauty,5
8959,health_beauty,5
32508,health_beauty,5
86777,health_beauty,5
53600,health_beauty,5
53601,health_beauty,5
53602,health_beauty,5
4020,health_beauty,5
59858,health_beauty,5
75380,health_beauty,5
55788,health_beauty,5
47224,health_beauty,4
56427,health_beauty,3
85981,health_beauty,5
85982,health_beauty,5
10776,health_beauty,5
85055,health_beauty,4
51747,health_beauty,5
55744,health_beauty,5
55745,health_beauty,5
74278,health_beauty,3
69829,health_beauty,4
79985,health_beauty,5
1582,health_beauty,5
25363,health_beauty,5
64762,health_beauty,5
104842,health_beauty,5
107110,health_beauty,3
87810,health_beauty,5
94119,health_beauty,5
5206,health_beauty,5
78114,health_beauty,1
85943,health_beauty,5
26301,health_beauty,5
42583,health_beauty,5
89546,health_beauty,1
103998,health_beauty,1
103999,health_beauty,1
109701,health_beauty,3
80038,health_beauty,4
8938,health_beauty,5
34239,health_beauty,4
41599,health_beauty,3
64124,health_beauty,1
1191,health_beauty,5
50439,health_beauty,5
64721,health_beauty,5
68283,health_beauty,5
81856,health_beauty,4
16265,health_beauty,5
16266,health_beauty,5
35721,health_beauty,5
53025,health_beauty,4
67425,health_beauty,5
89490,health_beauty,5
89491,health_beauty,5
95921,health_beauty,4
112864,health_beauty,5
466,health_beauty,5
94312,health_beauty,5
96414,health_beauty,5
100073,health_beauty,4
48107,health_beauty,5
26081,health_beauty,4
42516,health_beauty,5
52959,health_beauty,5
43726,health_beauty,4
68173,health_beauty,5
68174,health_beauty,5
1906,health_beauty,1
87041,health_beauty,5
83324,health_beauty,4
100988,health_beauty,1
8581,health_beauty,1
28797,health_beauty,1
48296,health_beauty,5
14686,health_beauty,5
71780,health_beauty,5
112831,health_beauty,3
45315,health_beauty,5
91291,health_beauty,3
91377,health_beauty,1
102322,health_beauty,1
12985,health_beauty,1
48695,health_beauty,5
55809,health_beauty,1
107810,health_beauty,1
38209,health_beauty,5
59947,health_beauty,4
47010,health_beauty,3
49105,health_beauty,4
55982,health_beauty,5
3116,health_beauty,5
53116,health_beauty,4
54643,health_beauty,5
62093,health_beauty,5
65415,health_beauty,5
31798,health_beauty,5
49144,health_beauty,5
51854,health_beauty,5
77989,health_beauty,5
93949,health_beauty,4
21959,health_beauty,5
89564,health_beauty,4
32973,health_beauty,5
97478,health_beauty,4
97479,health_beauty,4
51140,health_beauty,5
66445,health_beauty,5
66446,health_beauty,5
98597,health_beauty,5
33752,health_beauty,5
83009,health_beauty,4
22701,health_beauty,1
2666,health_beauty,5
95663,health_beauty,5
6006,health_beauty,5
32068,health_beauty,2
32069,health_beauty,2
101836,health_beauty,3
101837,health_beauty,3
16796,health_beauty,5
17182,health_beauty,2
75731,health_beauty,3
75732,health_beauty,3
44959,health_beauty,3
38464,health_beauty,5
38465,health_beauty,5
44081,health_beauty,4
30196,health_beauty,4
99597,health_beauty,5
55488,health_beauty,5
91144,health_beauty,5
16696,health_beauty,4
63181,health_beauty,5
68761,health_beauty,5
68762,health_beauty,5
67396,health_beauty,3
62504,health_beauty,4
112322,health_beauty,5
5600,health_beauty,5
68881,health_beauty,5
105999,health_beauty,5
42117,health_beauty,5
42118,health_beauty,5
42119,health_beauty,5
31549,health_beauty,1
38972,health_beauty,5
34596,health_beauty,5
72124,health_beauty,5
13002,health_beauty,5
65297,health_beauty,4
2447,health_beauty,5
5690,health_beauty,4
82048,health_beauty,5
82049,health_beauty,5
82464,health_beauty,5
11659,health_beauty,5
41424,health_beauty,5
52413,health_beauty,5
57280,health_beauty,5
105859,health_beauty,3
101465,health_beauty,5
95395,health_beauty,2
23883,health_beauty,5
80343,health_beauty,5
108082,health_beauty,5
71752,health_beauty,5
76918,health_beauty,5
109602,health_beauty,5
12654,health_beauty,5
34775,health_beauty,5
81217,health_beauty,4
27449,health_beauty,5
42303,health_beauty,5
5746,health_beauty,4
72383,health_beauty,5
18097,health_beauty,5
79541,health_beauty,4
98254,health_beauty,5
20846,health_beauty,1
6008,health_beauty,5
1300,health_beauty,4
67163,health_beauty,5
46786,health_beauty,5
94663,health_beauty,2
94664,health_beauty,2
67695,health_beauty,3
54944,health_beauty,5
67796,health_beauty,4
3108,health_beauty,3
4929,health_beauty,5
16667,health_beauty,4
104466,health_beauty,5
104468,health_beauty,5
84027,health_beauty,5
17385,health_beauty,5
58853,health_beauty,5
29753,health_beauty,5
100310,health_beauty,5
78112,health_beauty,3
97645,health_beauty,5
46551,health_beauty,5
90082,health_beauty,4
76257,health_beauty,5
73292,health_beauty,5
48438,health_beauty,5
50780,health_beauty,5
65256,health_beauty,4
89017,health_beauty,4
68641,health_beauty,5
65695,health_beauty,2
54985,health_beauty,5
41698,health_beauty,4
1054,health_beauty,4
23755,health_beauty,5
64121,health_beauty,5
114596,health_beauty,5
54597,health_beauty,1
109471,health_beauty,3
47311,health_beauty,5
49267,health_beauty,5
7732,health_beauty,5
82887,health_beauty,5
63225,health_beauty,1
20389,health_beauty,4
24404,health_beauty,1
70744,health_beauty,5
110309,health_beauty,5
72551,health_beauty,5
101019,health_beauty,5
7640,health_beauty,1
107548,health_beauty,5
96899,health_beauty,5
105205,health_beauty,5
4600,health_beauty,5
39666,health_beauty,5
1812,health_beauty,5
14168,health_beauty,5
33578,health_beauty,5
72573,health_beauty,5
93546,health_beauty,1
98650,health_beauty,4
109635,health_beauty,5
22399,health_beauty,1
84669,health_beauty,5
88805,health_beauty,4
16350,health_beauty,5
84256,health_beauty,5
31248,health_beauty,5
52116,health_beauty,4
58238,health_beauty,5
67144,health_beauty,3
94789,health_beauty,3
113573,health_beauty,1
113575,health_beauty,1
14636,health_beauty,5
14637,health_beauty,5
10002,health_beauty,1
112844,health_beauty,5
109624,health_beauty,5
83139,health_beauty,5
41700,health_beauty,3
19059,health_beauty,3
63169,health_beauty,5
67515,health_beauty,4
91138,health_beauty,5
11258,health_beauty,5
90617,health_beauty,5
88446,health_beauty,5
96328,health_beauty,5
4377,health_beauty,4
99338,health_beauty,2
110410,health_beauty,5
110411,health_beauty,5
73178,health_beauty,4
75245,health_beauty,5
24314,health_beauty,4
102416,health_beauty,5
92218,health_beauty,5
24161,health_beauty,5
42374,health_beauty,5
102081,health_beauty,5
47572,health_beauty,4
109684,health_beauty,4
32497,health_beauty,5
34978,health_beauty,4
34979,health_beauty,4
33230,health_beauty,1
16504,health_beauty,5
85111,health_beauty,4
91433,health_beauty,5
111491,health_beauty,5
30914,health_beauty,5
114520,health_beauty,5
100273,health_beauty,5
81105,health_beauty,3
20590,health_beauty,5
67257,health_beauty,5
75074,health_beauty,5
96699,diapers_and_hygiene,1
11530,health_beauty,3
1170,health_beauty,4
24258,health_beauty,5
96371,health_beauty,5
96391,health_beauty,3
65466,health_beauty,5
26898,health_beauty,5
38123,health_beauty,5
52738,health_beauty,5
15273,health_beauty,2
6496,health_beauty,5
57007,health_beauty,2
103551,health_beauty,4
103552,health_beauty,4
76755,health_beauty,5
109334,health_beauty,5
89154,health_beauty,5
33685,health_beauty,3
13274,health_beauty,5
107865,health_beauty,5
71250,health_beauty,5
7469,health_beauty,5
18765,health_beauty,5
416,health_beauty,5
1134,health_beauty,4
87514,health_beauty,5
84668,health_beauty,4
61090,health_beauty,5
74839,health_beauty,5
74840,health_beauty,5
30613,health_beauty,5
87791,health_beauty,5
87792,health_beauty,5
87793,health_beauty,5
48457,health_beauty,3
48228,health_beauty,1
89863,health_beauty,4
84398,health_beauty,5
46076,health_beauty,4
57732,health_beauty,5
102974,health_beauty,5
83830,health_beauty,1
103076,health_beauty,5
62018,health_beauty,1
89978,health_beauty,1
75937,health_beauty,1
80687,health_beauty,5
89328,health_beauty,4
62639,health_beauty,1
22536,health_beauty,5
65109,health_beauty,5
28311,health_beauty,5
23438,health_beauty,3
17785,health_beauty,5
19811,health_beauty,5
69587,health_beauty,3
56975,health_beauty,5
86521,health_beauty,2
94772,health_beauty,5
9824,health_beauty,4
61286,health_beauty,5
104465,health_beauty,5
57201,health_beauty,4
105514,health_beauty,4
105515,health_beauty,4
40343,health_beauty,5
47625,health_beauty,5
88318,health_beauty,5
34779,health_beauty,1
113726,health_beauty,5
66684,health_beauty,5
81362,health_beauty,5
51960,health_beauty,3
51961,health_beauty,3
67937,health_beauty,5
2292,health_beauty,5
84589,health_beauty,3
326,health_beauty,4
54482,health_beauty,1
97376,health_beauty,5
57006,health_beauty,5
37433,health_beauty,5
39088,health_beauty,5
20126,health_beauty,5
69732,health_beauty,3
100552,health_beauty,5
38626,health_beauty,1
78071,health_beauty,5
62040,health_beauty,4
62041,health_beauty,4
74313,health_beauty,5
10548,health_beauty,5
13863,health_beauty,5
60993,health_beauty,5
48427,health_beauty,5
89307,health_beauty,4
29511,health_beauty,5
37033,health_beauty,1
74054,health_beauty,3
31268,health_beauty,5
77559,health_beauty,5
92775,health_beauty,5
41943,health_beauty,5
69285,health_beauty,5
3881,health_beauty,1
3882,health_beauty,1
113041,health_beauty,5
113042,health_beauty,5
26052,health_beauty,5
79798,health_beauty,4
69028,health_beauty,4
1342,health_beauty,5
62694,health_beauty,5
86564,health_beauty,4
17216,health_beauty,5
14427,health_beauty,5
38077,health_beauty,5
48306,health_beauty,5
104394,health_beauty,5
52243,health_beauty,1
58519,health_beauty,5
14211,health_beauty,4
84414,health_beauty,5
41746,health_beauty,4
63031,health_beauty,5
42305,health_beauty,1
25094,health_beauty,5
75175,health_beauty,4
26279,health_beauty,4
54479,health_beauty,5
68851,health_beauty,5
93795,health_beauty,5
65554,health_beauty,4
65555,health_beauty,4
47268,health_beauty,1
65645,health_beauty,4
104965,health_beauty,4
63351,health_beauty,1
63352,health_beauty,1
86727,health_beauty,5
98462,health_beauty,5
3376,health_beauty,5
21920,health_beauty,5
93280,health_beauty,1
12514,health_beauty,5
31726,health_beauty,1
39235,health_beauty,2
41352,health_beauty,5
45189,health_beauty,5
459,health_beauty,5
36793,health_beauty,3
85333,health_beauty,2
101307,health_beauty,4
36086,health_beauty,5
32088,health_beauty,5
44698,health_beauty,5
65081,health_beauty,1
82761,health_beauty,5
82762,health_beauty,5
66170,health_beauty,3
72300,health_beauty,5
72301,health_beauty,5
105568,health_beauty,4
55620,health_beauty,5
69392,health_beauty,1
114447,health_beauty,3
77926,health_beauty,4
105947,health_beauty,4
8045,health_beauty,3
73681,health_beauty,3
27339,health_beauty,5
85799,health_beauty,1
15584,health_beauty,5
8134,health_beauty,4
31459,health_beauty,5
51045,health_beauty,3
101208,health_beauty,3
5490,health_beauty,5
80266,health_beauty,5
93174,health_beauty,5
99054,health_beauty,5
45983,health_beauty,5
71228,health_beauty,1
87815,health_beauty,5
31893,health_beauty,5
73733,health_beauty,4
113694,health_beauty,4
104537,health_beauty,1
44118,health_beauty,3
44119,health_beauty,3
16005,health_beauty,5
21651,health_beauty,5
13085,health_beauty,5
59294,health_beauty,4
81686,health_beauty,3
47558,health_beauty,2
53695,health_beauty,2
15809,health_beauty,3
35811,health_beauty,4
44532,health_beauty,5
104690,health_beauty,4
13747,health_beauty,1
80669,health_beauty,4
10442,health_beauty,5
31448,health_beauty,5
89073,health_beauty,5
99745,health_beauty,3
96204,health_beauty,4
96580,health_beauty,1
95636,health_beauty,5
98125,health_beauty,4
62699,health_beauty,5
100268,health_beauty,5
26043,health_beauty,4
7226,health_beauty,5
6389,health_beauty,5
52084,health_beauty,2
8881,health_beauty,2
53980,health_beauty,3
107460,health_beauty,5
101505,health_beauty,4
65536,health_beauty,2
109424,health_beauty,4
75515,health_beauty,5
79625,health_beauty,5
87396,health_beauty,5
76092,health_beauty,1
83388,health_beauty,4
69597,health_beauty,3
68557,health_beauty,3
108898,health_beauty,1
53260,health_beauty,1
53261,health_beauty,1
94158,health_beauty,3
21190,health_beauty,1
70501,health_beauty,5
82675,health_beauty,5
4803,health_beauty,5
112918,health_beauty,5
36157,health_beauty,1
112209,health_beauty,5
77422,health_beauty,5
67099,health_beauty,5
96715,health_beauty,3
85308,health_beauty,5
40209,health_beauty,5
84754,health_beauty,5
114883,health_beauty,5
78357,health_beauty,5
46273,health_beauty,5
44913,health_beauty,4
42157,health_beauty,5
14741,health_beauty,3
14145,health_beauty,3
21652,health_beauty,5
20388,health_beauty,4
17665,health_beauty,5
100892,health_beauty,5
100893,health_beauty,5
42075,health_beauty,4
61905,health_beauty,5
66995,health_beauty,4
47319,health_beauty,5
75785,health_beauty,4
30081,health_beauty,5
48211,health_beauty,5
97826,health_beauty,5
25772,health_beauty,4
13649,health_beauty,5
36155,health_beauty,1
19623,health_beauty,5
86211,health_beauty,5
3852,health_beauty,5
1022,health_beauty,4
47345,health_beauty,4
17666,health_beauty,5
37207,health_beauty,4
60422,health_beauty,4
22623,health_beauty,4
60966,health_beauty,4
30496,health_beauty,5
7659,health_beauty,1
34963,health_beauty,5
26198,health_beauty,5
101464,health_beauty,4
13631,health_beauty,5
54471,health_beauty,5
83701,health_beauty,5
80683,health_beauty,5
80684,health_beauty,5
42073,health_beauty,4
47663,health_beauty,5
89331,health_beauty,5
75842,health_beauty,3
61414,health_beauty,5
61415,health_beauty,5
106569,health_beauty,5
50065,health_beauty,5
82448,health_beauty,5
66309,health_beauty,5
53677,health_beauty,5
40767,health_beauty,5
76969,health_beauty,5
9888,health_beauty,5
46482,health_beauty,1
42963,health_beauty,5
9372,health_beauty,5
48494,health_beauty,1
18096,health_beauty,5
72759,health_beauty,1
96316,health_beauty,4
7595,health_beauty,5
87460,health_beauty,3
366,health_beauty,4
40825,health_beauty,5
89561,health_beauty,5
44154,health_beauty,4
63801,health_beauty,5
17496,health_beauty,5
17497,health_beauty,5
242,health_beauty,5
89128,health_beauty,5
100652,health_beauty,5
45098,health_beauty,5
80688,health_beauty,1
107606,health_beauty,4
63275,health_beauty,4
20579,health_beauty,5
2296,health_beauty,1
55462,health_beauty,5
102734,health_beauty,5
84617,health_beauty,4
63796,health_beauty,5
60707,health_beauty,5
85313,health_beauty,4
105020,health_beauty,4
10097,health_beauty,5
108500,health_beauty,5
94135,health_beauty,5
109675,health_beauty,5
74417,health_beauty,5
25629,health_beauty,5
96153,health_beauty,1
108270,health_beauty,5
10445,health_beauty,1
99353,health_beauty,1
8531,health_beauty,5
16116,health_beauty,5
44041,health_beauty,4
2930,health_beauty,5
82470,health_beauty,5
103236,health_beauty,5
92639,health_beauty,4
90279,health_beauty,2
85184,health_beauty,5
23751,health_beauty,5
66406,health_beauty,5
54371,health_beauty,5
48769,health_beauty,4
114420,health_beauty,5
114421,health_beauty,5
109936,health_beauty,5
109937,health_beauty,5
29474,health_beauty,5
24281,health_beauty,5
12288,health_beauty,4
109462,health_beauty,5
23079,health_beauty,5
25393,health_beauty,5
82411,health_beauty,5
20713,health_beauty,5
87312,health_beauty,5
100623,health_beauty,5
99378,health_beauty,5
52497,health_beauty,5
41255,health_beauty,5
38610,health_beauty,3
67058,health_beauty,3
36138,health_beauty,5
53439,health_beauty,4
14625,health_beauty,2
26812,health_beauty,5
100285,health_beauty,5
75887,health_beauty,5
86639,health_beauty,5
28581,health_beauty,1
28582,health_beauty,1
28583,health_beauty,1
28584,health_beauty,1
28585,health_beauty,1
28586,health_beauty,1
93303,health_beauty,4
93304,health_beauty,4
80335,health_beauty,5
47038,health_beauty,5
24570,health_beauty,2
24571,health_beauty,2
14814,health_beauty,1
109254,health_beauty,1
10752,health_beauty,1
67584,health_beauty,1
3175,health_beauty,2
3176,health_beauty,2
26435,health_beauty,5
22782,health_beauty,1
49255,health_beauty,1
44408,health_beauty,5
62181,health_beauty,4
42625,health_beauty,5
38141,health_beauty,3
99276,health_beauty,5
69825,health_beauty,5
45761,health_beauty,5
45762,health_beauty,5
45763,health_beauty,5
63326,health_beauty,5
72825,health_beauty,4
95203,health_beauty,5
114294,health_beauty,5
1507,health_beauty,5
24408,health_beauty,5
110739,health_beauty,5
30145,health_beauty,4
97142,health_beauty,5
98061,health_beauty,5
27602,health_beauty,4
3087,health_beauty,5
15720,health_beauty,1
24517,health_beauty,5
34134,health_beauty,5
51849,health_beauty,4
38386,health_beauty,5
69638,health_beauty,5
112661,health_beauty,5
112662,health_beauty,5
112663,health_beauty,5
68770,health_beauty,4
65283,health_beauty,5
78669,health_beauty,5
79082,health_beauty,3
49555,health_beauty,3
85705,health_beauty,1
66273,health_beauty,3
114837,health_beauty,5
11876,diapers_and_hygiene,5
45010,health_beauty,5
53678,health_beauty,5
34782,health_beauty,3
21985,health_beauty,5
104753,health_beauty,4
88089,health_beauty,5
88090,health_beauty,5
35566,health_beauty,5
5704,health_beauty,5
106530,health_beauty,4
83238,health_beauty,5
100427,health_beauty,5
28762,health_beauty,5
47543,health_beauty,5
102693,health_beauty,4
87147,health_beauty,5
8224,health_beauty,5
88460,health_beauty,5
88461,health_beauty,5
91664,health_beauty,5
36244,health_beauty,1
22250,health_beauty,3
113946,health_beauty,5
70683,health_beauty,4
68609,health_beauty,1
68610,health_beauty,1
13714,health_beauty,5
13716,health_beauty,5
86064,health_beauty,5
86065,health_beauty,5
629,health_beauty,5
84951,health_beauty,5
104339,health_beauty,5
104340,health_beauty,5
104341,health_beauty,5
104342,health_beauty,5
88707,health_beauty,5
4592,health_beauty,5
75168,health_beauty,4
43262,health_beauty,3
73973,health_beauty,5
90422,health_beauty,5
59069,health_beauty,1
106982,health_beauty,5
83178,health_beauty,1
8660,health_beauty,5
430,health_beauty,1
51608,health_beauty,5
21950,health_beauty,3
39360,health_beauty,1
89754,health_beauty,1
4154,health_beauty,5
79457,health_beauty,5
40191,health_beauty,5
48455,health_beauty,5
94700,health_beauty,5
113659,health_beauty,5
23057,health_beauty,5
23058,health_beauty,5
108978,health_beauty,5
95610,health_beauty,5
25994,health_beauty,5
78856,health_beauty,5
49510,health_beauty,5
44561,health_beauty,1
18278,health_beauty,5
5838,health_beauty,5
27285,health_beauty,5
62215,health_beauty,4
80203,health_beauty,5
37652,health_beauty,1
16379,health_beauty,5
39707,health_beauty,5
93736,health_beauty,5
79683,health_beauty,1
62242,health_beauty,5
36962,health_beauty,5
78467,health_beauty,5
50999,health_beauty,5
76386,health_beauty,4
98410,health_beauty,4
82117,health_beauty,5
99376,health_beauty,3
85727,health_beauty,4
77971,health_beauty,5
77972,health_beauty,5
16154,health_beauty,5
84381,health_beauty,3
89647,health_beauty,5
75690,health_beauty,3
3099,health_beauty,5
32877,health_beauty,5
6041,health_beauty,5
2004,health_beauty,5
68301,health_beauty,5
70498,health_beauty,5
217,health_beauty,5
9942,health_beauty,2
66205,health_beauty,5
38491,health_beauty,3
13713,health_beauty,5
13715,health_beauty,5
28589,health_beauty,5
28590,health_beauty,5
28591,health_beauty,5
52631,health_beauty,5
79469,health_beauty,5
97492,health_beauty,5
33126,health_beauty,5
111851,health_beauty,5
27986,health_beauty,4
15885,health_beauty,5
15886,health_beauty,5
32493,health_beauty,3
80348,health_beauty,5
74549,health_beauty,5
1138,health_beauty,5
33668,health_beauty,4
6991,health_beauty,5
11286,health_beauty,2
81918,health_beauty,5
80566,health_beauty,5
80419,health_beauty,4
110440,health_beauty,3
83453,health_beauty,5
95150,health_beauty,5
20318,health_beauty,4
105012,health_beauty,3
110014,health_beauty,4
110015,health_beauty,4
113137,health_beauty,4
51188,health_beauty,4
51189,health_beauty,4
92142,diapers_and_hygiene,5
58015,health_beauty,3
24,health_beauty,2
100084,health_beauty,1
752,health_beauty,1
51201,health_beauty,5
99985,health_beauty,5
50720,health_beauty,5
56682,health_beauty,5
8823,health_beauty,5
34438,health_beauty,5
90672,health_beauty,5
56752,health_beauty,5
106347,health_beauty,2
29691,health_beauty,4
5926,health_beauty,5
90560,health_beauty,5
44358,health_beauty,5
53448,health_beauty,5
53449,health_beauty,5
53450,health_beauty,5
103860,health_beauty,5
36542,health_beauty,4
102182,health_beauty,3
68854,health_beauty,3
15996,health_beauty,3
46386,health_beauty,1
46901,health_beauty,5
79679,health_beauty,5
79680,health_beauty,5
43261,health_beauty,5
106678,health_beauty,5
